transaction_id,transaction_time,amount,transaction_type,merchant_category,customer_age,is_fraud
1794,2024-01-01 08:45:00,5.57,POS,Electronics,70,0
1795,2024-01-16 21:01:00,51.68,Transfer,Electronics,67,0
1796,2024-01-24 00:22:00,317.9,Online,Retail,31,0
1797,2024-01-19 16:36:00,128.81,Transfer,Healthcare,33,1
1798,2024-01-04 05:28:00,213.6,Online,Healthcare,71,0
1799,2024-01-25 09:33:00,221.67,POS,Food,60,0
1800,2024-01-22 04:43:00,126.22,Transfer,Travel,59,1
1801,2024-01-21 04:12:00,119.96,Online,Healthcare,34,0
1802,2024-01-24 21:34:00,12.03,POS,Food,63,0
1803,2024-01-23 18:21:00,13.13,Online,Food,39,0
1804,2024-01-04 04:39:00,5.99,Transfer,Healthcare,21,0
1805,2024-01-25 08:06:00,104.39,POS,Food,36,0
1806,2024-01-25 22:43:00,150.02,POS,Retail,19,1
1807,2024-01-29 12:49:00,95.3,POS,Retail,56,0
1808,2024-01-03 15:34:00,88.34,POS,Healthcare,26,0
1809,2024-01-25 23:44:00,51.73,Online,Travel,36,0
1810,2024-01-19 11:36:00,135.79,Online,Retail,33,0
1811,2024-01-02 11:13:00,170.51,POS,Retail,71,0
1812,2024-01-30 20:46:00,1.77,Online,Healthcare,42,0
1813,2024-01-10 13:20:00,27.87,Online,Electronics,65,0
1814,2024-01-16 05:27:00,149.89,Online,Food,35,0
1815,2024-01-15 12:59:00,58.65,Online,Retail,40,0
1816,2024-01-23 12:19:00,130.34,Transfer,Electronics,70,0
1817,2024-01-09 17:48:00,51.13,POS,Travel,38,0
1818,2024-01-26 02:22:00,59.46,POS,Electronics,28,0
1819,2024-01-28 05:18:00,20.73,Online,Healthcare,56,0
1820,2024-01-24 04:37:00,35.85,Online,Travel,58,0
1821,2024-01-12 13:33:00,111.59,Online,Travel,21,0
1822,2024-01-08 12:31:00,68.12,POS,Electronics,42,0
1823,2024-01-04 23:24:00,178.63,POS,Healthcare,49,0
1824,2024-01-08 16:43:00,229.74,Transfer,Retail,47,0
1825,2024-01-14 18:16:00,93.61,POS,Electronics,62,0
1826,2024-01-30 08:00:00,170.39,POS,Retail,43,0
1827,2024-01-05 08:36:00,43.99,POS,Electronics,74,0
1828,2024-01-27 20:23:00,64.33,Transfer,Retail,53,0
1829,2024-01-10 17:14:00,149.7,POS,Electronics,68,0
1830,2024-01-17 07:39:00,58.57,Online,Travel,51,0
1831,2024-01-17 00:00:00,106.55,POS,Food,26,0
1832,2024-01-12 18:39:00,24.6,POS,Travel,29,0
1833,2024-01-05 05:39:00,109.89,POS,Retail,19,0
1834,2024-01-30 08:27:00,237.24,Online,Healthcare,55,0
1835,2024-01-14 14:16:00,243.58,Transfer,Travel,22,0
1836,2024-01-25 23:06:00,348.16,Transfer,Food,22,1
1837,2024-01-05 05:56:00,164.33,Online,Retail,69,0
1838,2024-01-11 19:23:00,97.95,Transfer,Travel,39,0
1839,2024-01-19 14:28:00,105.44,Online,Electronics,22,0
1840,2024-01-19 16:48:00,17.22,Online,Healthcare,21,0
1841,2024-01-26 05:36:00,70.41,Online,Retail,26,0
1842,2024-01-07 20:07:00,71.91,Online,Travel,46,0
1843,2024-01-19 03:55:00,381.84,POS,Retail,39,0
1844,2024-01-10 19:35:00,67.68,Online,Electronics,44,0
1845,2024-01-13 08:14:00,95.65,Online,Food,27,0
1846,2024-01-02 05:02:00,91.44,Online,Travel,33,0
1847,2024-01-13 17:09:00,121.52,Online,Retail,59,0
1848,2024-01-01 10:19:00,165.51,Online,Retail,59,0
1849,2024-01-13 06:18:00,30.59,POS,Retail,68,0
1850,2024-01-25 02:27:00,90.28,Online,Food,27,0
1851,2024-01-15 02:57:00,209.79,Transfer,Retail,23,0
1852,2024-01-12 02:41:00,74.64,POS,Healthcare,66,0
1853,2024-01-01 16:08:00,39.16,Online,Healthcare,22,0
1854,2024-01-18 23:32:00,127.6,Transfer,Retail,23,0
1855,2024-01-18 18:59:00,208.31,Online,Healthcare,73,0
1856,2024-01-01 04:41:00,7.83,Online,Travel,64,0
1857,2024-01-20 01:00:00,179.96,Online,Healthcare,42,0
1858,2024-01-11 16:00:00,206.88,Online,Retail,68,0
1859,2024-01-28 02:30:00,167.24,POS,Electronics,67,1
1860,2024-01-01 17:38:00,1105.77,POS,Travel,21,1
1861,2024-01-15 08:37:00,185.41,Online,Food,57,0
1862,2024-01-08 10:44:00,178.29,POS,Retail,65,0
1863,2024-01-20 17:24:00,165.32,Online,Food,49,0
1864,2024-01-27 08:26:00,19.59,POS,Electronics,73,0
1865,2024-01-28 14:28:00,29.39,Online,Food,68,0
1866,2024-01-21 17:36:00,74.83,Online,Retail,69,0
1867,2024-01-07 09:20:00,36.78,Online,Retail,52,0
1868,2024-01-24 14:37:00,64.39,Online,Electronics,27,0
1869,2024-01-18 18:51:00,263.21,POS,Retail,51,0
1870,2024-01-29 15:15:00,208.7,POS,Electronics,53,0
1871,2024-01-25 08:17:00,119.32,Online,Electronics,23,0
1872,2024-01-01 20:39:00,234.33,POS,Retail,60,0
1873,2024-01-27 11:38:00,183.77,POS,Healthcare,63,0
1874,2024-01-01 02:05:00,67.24,Transfer,Electronics,33,0
1875,2024-01-17 13:37:00,26.94,Online,Retail,70,0
1876,2024-01-11 16:38:00,86.64,POS,Healthcare,36,0
1877,2024-01-05 14:38:00,159.92,Transfer,Electronics,51,0
1878,2024-01-05 13:30:00,68.81,POS,Healthcare,42,0
1879,2024-01-03 06:09:00,131.87,Online,Travel,48,0
1880,2024-01-07 07:50:00,11.89,Online,Travel,66,0
1881,2024-01-29 00:43:00,165.4,Online,Healthcare,58,0
1882,2024-01-10 10:45:00,201.01,POS,Electronics,34,0
1883,2024-01-09 09:55:00,147.24,POS,Retail,64,0
1884,2024-01-28 03:02:00,923.83,Online,Food,47,1
1885,2024-01-16 21:51:00,210.29,POS,Retail,56,0
1886,2024-01-27 18:05:00,630.61,POS,Food,71,1
1887,2024-01-23 14:36:00,325.39,POS,Food,72,0
1888,2024-01-09 17:55:00,193.94,POS,Electronics,48,0
1889,2024-01-02 08:49:00,134.6,POS,Healthcare,36,0
1890,2024-01-12 23:55:00,0.69,Online,Retail,52,0
1891,2024-01-04 02:30:00,75.24,Transfer,Healthcare,46,0
1892,2024-01-08 02:25:00,101.6,Online,Travel,18,0
1893,2024-01-30 09:24:00,43.49,Online,Electronics,21,0
1894,2024-01-30 03:34:00,45.95,Online,Electronics,45,0
1895,2024-01-30 16:39:00,389.79,Online,Travel,35,0
1896,2024-01-17 02:36:00,266.75,Online,Retail,43,0
1897,2024-01-28 23:27:00,227.0,Online,Travel,57,0
1898,2024-01-10 11:49:00,62.51,POS,Retail,36,0
1899,2024-01-26 23:00:00,1.66,Online,Food,72,0
1900,2024-01-27 09:26:00,10.03,POS,Electronics,72,0
1901,2024-01-11 19:37:00,44.91,Online,Retail,74,0
1902,2024-01-16 14:33:00,1.9,Transfer,Healthcare,23,0
1903,2024-01-20 21:05:00,2.08,POS,Healthcare,18,0
1904,2024-01-11 18:24:00,298.1,Online,Electronics,25,0
1905,2024-01-17 17:29:00,146.97,POS,Travel,50,0
1906,2024-01-26 08:07:00,44.35,POS,Travel,68,0
1907,2024-01-01 05:02:00,17.08,POS,Retail,60,0
1908,2024-01-22 20:23:00,86.0,POS,Travel,38,0
1909,2024-01-21 07:39:00,0.64,POS,Electronics,41,0
1910,2024-01-30 17:43:00,334.48,POS,Retail,42,0
1911,2024-01-26 20:08:00,64.3,Online,Food,64,0
1912,2024-01-22 06:59:00,61.77,Online,Travel,72,0
1913,2024-01-25 21:20:00,59.43,POS,Travel,74,0
1914,2024-01-23 03:30:00,8.62,Online,Retail,60,0
1915,2024-01-10 10:38:00,122.04,POS,Healthcare,36,0
1916,2024-01-14 13:08:00,158.46,Online,Travel,46,0
1917,2024-01-30 08:47:00,135.29,POS,Electronics,70,0
1918,2024-01-10 07:00:00,17.88,Transfer,Travel,27,0
1919,2024-01-19 17:44:00,103.77,Online,Food,73,0
1920,2024-01-06 15:25:00,101.13,Online,Travel,29,0
1921,2024-01-26 00:59:00,243.37,POS,Healthcare,50,0
1922,2024-01-03 19:13:00,57.2,POS,Travel,73,0
1923,2024-01-27 07:13:00,55.73,Online,Retail,24,0
1924,2024-01-12 20:47:00,115.65,Online,Travel,34,0
1925,2024-01-29 09:41:00,120.31,Transfer,Healthcare,27,0
1926,2024-01-04 23:04:00,76.02,POS,Retail,48,0
1927,2024-01-06 10:48:00,70.24,Online,Electronics,23,0
1928,2024-01-15 23:52:00,81.78,Online,Retail,34,0
1929,2024-01-05 19:24:00,236.83,POS,Food,67,0
1930,2024-01-19 21:28:00,74.2,Online,Retail,54,0
1931,2024-01-14 14:54:00,337.47,Online,Electronics,35,0
1932,2024-01-01 08:08:00,84.14,Transfer,Travel,43,0
1933,2024-01-28 16:42:00,357.58,Online,Retail,66,0
1934,2024-01-19 00:03:00,214.65,POS,Retail,71,0
1935,2024-01-25 23:01:00,54.01,Online,Retail,33,0
1936,2024-01-21 06:05:00,239.1,POS,Retail,25,0
1937,2024-01-02 03:47:00,13.99,POS,Electronics,41,0
1938,2024-01-19 04:53:00,310.91,Online,Healthcare,30,0
1939,2024-01-03 20:34:00,119.84,POS,Healthcare,46,0
1940,2024-01-26 05:21:00,6.71,Online,Retail,49,0
1941,2024-01-06 09:21:00,124.03,Transfer,Electronics,41,0
1942,2024-01-22 14:36:00,439.11,Transfer,Electronics,33,0
1943,2024-01-24 10:48:00,8.68,Online,Retail,28,0
1944,2024-01-18 15:46:00,97.08,Online,Food,49,0
1945,2024-01-13 08:12:00,165.3,Online,Retail,23,0
1946,2024-01-27 12:58:00,199.45,POS,Food,52,0
1947,2024-01-03 13:52:00,64.1,Online,Retail,50,0
1948,2024-01-01 22:47:00,27.4,Online,Food,35,0
1949,2024-01-29 10:37:00,5.19,Online,Food,54,0
1950,2024-01-30 00:21:00,104.02,Online,Retail,30,0
1951,2024-01-19 04:40:00,72.38,POS,Food,27,0
1952,2024-01-03 14:06:00,356.51,Online,Travel,54,0
1953,2024-01-17 09:36:00,7.5,POS,Healthcare,43,0
1954,2024-01-20 06:03:00,138.77,Online,Electronics,63,0
1955,2024-01-27 02:14:00,3.03,Online,Food,34,0
1956,2024-01-25 06:38:00,22.57,POS,Food,18,0
1957,2024-01-07 07:48:00,72.52,Transfer,Electronics,42,0
1958,2024-01-09 10:58:00,72.81,POS,Food,51,0
1959,2024-01-25 18:03:00,138.89,Online,Electronics,56,0
1960,2024-01-22 18:04:00,289.24,Online,Retail,27,0
1961,2024-01-27 15:20:00,122.28,Transfer,Travel,37,0
1962,2024-01-13 09:04:00,829.22,Online,Travel,24,1
1963,2024-01-07 04:47:00,256.06,Online,Healthcare,73,0
1964,2024-01-20 13:04:00,105.39,Transfer,Food,33,0
1965,2024-01-22 12:50:00,215.34,POS,Healthcare,54,0
1966,2024-01-16 14:03:00,123.46,Transfer,Retail,46,0
1967,2024-01-11 00:37:00,9.82,Transfer,Travel,29,0
1968,2024-01-28 14:58:00,161.91,Transfer,Retail,34,0
1969,2024-01-08 18:47:00,11.97,Online,Retail,65,0
1970,2024-01-18 17:37:00,243.59,Online,Food,37,1
1971,2024-01-25 19:57:00,145.54,POS,Retail,43,0
1972,2024-01-09 08:40:00,8.26,POS,Travel,65,0
1973,2024-01-30 03:46:00,31.49,POS,Healthcare,36,0
1974,2024-01-16 16:52:00,296.77,Online,Travel,64,0
1975,2024-01-20 18:01:00,114.95,Online,Food,29,0
1976,2024-01-05 11:51:00,33.93,POS,Travel,38,0
1977,2024-01-25 17:51:00,140.81,Online,Electronics,59,0
1978,2024-01-19 10:03:00,108.99,Online,Healthcare,71,0
1979,2024-01-22 18:28:00,83.56,POS,Electronics,51,0
1980,2024-01-01 19:37:00,1009.81,POS,Electronics,24,1
1981,2024-01-04 07:20:00,138.03,Online,Food,62,0
1982,2024-01-23 18:19:00,56.49,POS,Retail,52,0
1983,2024-01-16 00:36:00,193.18,POS,Electronics,32,0
1984,2024-01-12 08:33:00,259.1,Online,Travel,18,0
1985,2024-01-09 00:36:00,16.05,Online,Retail,43,0
1986,2024-01-20 03:58:00,26.86,Online,Travel,52,0
1987,2024-01-09 00:43:00,29.24,Online,Travel,42,0
1988,2024-01-06 17:14:00,141.01,Transfer,Retail,59,0
1989,2024-01-18 17:19:00,110.87,Online,Retail,32,0
1990,2024-01-19 17:26:00,115.79,POS,Travel,39,0
1991,2024-01-12 05:33:00,339.17,Online,Food,23,0
1992,2024-01-19 17:47:00,179.49,Online,Healthcare,69,0
1993,2024-01-10 03:38:00,16.43,POS,Healthcare,32,0
1994,2024-01-28 07:38:00,51.23,Online,Food,41,0
1995,2024-01-18 01:56:00,68.6,POS,Retail,38,0
1996,2024-01-24 00:54:00,60.49,Online,Travel,24,0
1997,2024-01-30 03:34:00,132.79,Online,Healthcare,74,0
1998,2024-01-04 01:51:00,266.96,POS,Travel,46,0
1999,2024-01-20 06:44:00,43.84,Online,Food,49,0
2000,2024-01-16 00:27:00,216.87,Transfer,Travel,49,1
